home_team,away_team,season,stage,date,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
COR,MAL,2008/2009,14,12/7/08 0:00,2,0,33018,33756,37451,34104,41167,33758,37449,38573,37441,31045,34956,33827,33843,5233,41707,38479,33666,102612,11758,43310,37450,32763
OSA,VAL,2008/2009,14,12/7/08 0:00,3,3,74736,72541,37718,33865,38521,42369,33870,38424,33641,30907,96615,30990,37597,33022,38065,2790,33588,33820,75192,38471,33729,6911
MAL,HUE,2008/2009,14,12/7/08 0:00,2,3,32678,38922,33849,30276,33893,38398,38160,31498,37411,25574,41718,33958,37434,42310,37440,37423,75474,37448,74747,30897,102572,18628
NUM,ALM,2008/2009,14,12/7/08 0:00,2,1,75195,75199,102614,75206,74435,75216,38008,150498,97226,38550,102002,96613,74403,74404,6864,115229,75239,37419,5243,46384,11555,21785
SAN,BIL,2008/2009,14,12/7/08 0:00,1,1,37579,33896,37581,80497,41196,37512,32999,33892,35638,38382,150644,33764,33025,33993,37604,96617,37410,30287,33866,96620,30277,33030
BET,ESP,2008/2009,14,12/7/08 0:00,1,1,46531,31303,33655,30750,115297,42173,37422,33665,25571,38889,38578,25563,28439,33768,38385,75196,16230,47193,37455,32766,37429,150330
REA,SEV,2008/2009,14,12/7/08 0:00,3,4,30657,30658,30962,34520,28467,30840,18814,32765,25759,30655,30834,33986,39562,33812,33990,33848,33759,31014,33991,30443,33992,33989
BAR,REA,2008/2009,15,12/13/08 0:00,2,0,32657,33988,30740,30661,30738,39854,36615,33074,30981,33639,30626,30657,30658,30649,34520,30962,30878,32765,18814,42714,25759,30655
VAL,ESP,2008/2009,15,12/13/08 0:00,2,1,19435,34007,34029,30752,34008,30666,38701,37824,32761,41468,30909,25563,,33768,38385,75196,24099,18592,37455,24852,37429,150330
BIL,SPG,2008/2009,15,12/14/08 0:00,3,0,33764,33025,33993,37604,154938,96619,37410,30277,33866,96620,33030,33630,74743,75608,75395,74752,33887,150480,97334,38004,,41294
AMA,BET,2008/2009,15,12/14/08 0:00,2,0,30664,33636,30839,30689,34103,33632,25924,38492,30663,37412,38460,46531,31303,33655,30750,37426,33665,42173,37422,25571,38889,38578
ALM,SAN,2008/2009,15,12/14/08 0:00,1,1,96613,74403,6864,74404,37622,5243,37419,46384,38581,45605,75310,37579,33896,33828,37581,80497,37512,32999,97508,35638,38382,150644
VAL,COR,2008/2009,15,12/14/08 0:00,3,0,30990,37597,33022,38065,2790,33586,33820,75192,6911,33729,38471,33018,33756,37451,34104,41167,33758,37449,38573,37441,31045,34956
HUE,OSA,2008/2009,15,12/14/08 0:00,1,0,33958,42310,37440,57057,99333,75474,37448,74747,30897,102572,18628,74736,72542,37718,33865,38521,42369,33870,72541,37507,30907,96615
GET,MAL,2008/2009,15,12/14/08 0:00,4,1,34382,37470,32675,37427,37468,37473,27420,41156,37461,38044,37469,32678,24131,30276,33849,33861,37491,38160,37631,37411,33028,38398
SEV,VIL,2008/2009,15,12/14/08 0:00,1,0,33986,39562,33812,33990,30866,33759,31014,33991,30443,33992,33989,41466,33733,38458,56678,40599,37436,30958,38746,37478,38551,38362
MAL,NUM,2008/2009,15,12/14/08 0:00,2,0,33827,33843,25913,41707,38479,33666,102612,11758,32763,37450,43310,75195,75199,102614,75206,74435,38008,150498,97226,75216,74721,102002
REA,VAL,2008/2009,16,12/20/08 0:00,1,0,30657,30658,30649,34520,28467,30834,32765,18814,42714,30840,25759,19435,34007,34029,30752,34575,38701,30666,37824,32761,41468,30909
ESP,AMA,2008/2009,16,12/20/08 0:00,2,3,25563,28439,33768,38385,45440,47193,24099,24852,33773,37429,150330,30664,33636,30903,30839,34103,33632,25924,38492,30663,37412,38460
BET,BIL,2008/2009,16,12/21/08 0:00,0,1,46531,31303,37667,30750,37426,37666,33655,30273,37422,38578,38889,33764,33021,33993,37604,154938,33866,37410,30287,30277,96620,33030
SPG,ALM,2008/2009,16,12/21/08 0:00,1,0,38520,74743,75395,74739,74752,33887,78404,97334,38004,37425,34582,96613,74403,6864,74404,37622,5243,37419,46384,38581,75239,75310
SAN,MAL,2008/2009,16,12/21/08 0:00,1,1,41708,33634,33828,37581,80497,35638,37512,33637,33892,38382,33891,33827,33843,25913,41707,38025,11758,102612,38151,37450,32763,43310
COR,HUE,2008/2009,16,12/21/08 0:00,4,1,33018,33756,37451,34104,41167,30271,37449,38573,37441,31045,37452,33958,42310,37440,37434,37423,75474,37448,74747,30897,102572,18628
MAL,SEV,2008/2009,16,12/21/08 0:00,0,0,32678,24131,33849,33856,33861,38160,37631,38922,38398,37491,33028,33986,38148,33812,33990,33848,33759,31014,33991,30443,38139,34106
VIL,BAR,2008/2009,16,12/21/08 0:00,1,2,41466,33733,38458,56678,40599,38746,30958,37436,37480,37478,38699,32657,33988,37482,30738,30661,39854,154257,26146,30981,33639,30626
NUM,VAL,2008/2009,16,12/21/08 0:00,4,3,75195,75199,102614,75206,74721,38008,150498,75216,38550,97226,102002,30990,37597,33022,38065,2790,33586,33820,75192,38471,33729,39142
OSA,GET,2008/2009,16,12/21/08 0:00,5,2,74736,72541,37718,33865,38521,42369,33870,38424,33641,30907,96615,34382,37470,32675,42200,37468,37473,41156,27420,37461,38044,37474
BAR,MAL,2008/2009,17,1/3/09 0:00,3,1,32657,30661,30740,107930,30738,39854,36615,33074,26169,33639,30626,32678,24131,33849,33856,33861,38160,37631,38922,38398,37491,33028
VAL,AMA,2008/2009,17,1/3/09 0:00,3,1,19435,34007,34029,30994,34008,32761,30666,37824,37459,41468,30909,30664,33636,30839,30689,34103,30832,33871,25924,30663,37412,38460
GET,COR,2008/2009,17,1/4/09 0:00,1,2,34382,37473,32675,37427,37468,41156,27420,37471,37461,37474,37469,33018,33756,37451,34104,41167,30271,37449,38573,37441,31045,37452
MAL,SPG,2008/2009,17,1/4/09 0:00,1,0,33827,33843,25913,41707,38025,38151,102612,11758,43310,37450,45744,,75608,74739,74752,74751,150480,78404,,37425,24383,34582
VAL,SAN,2008/2009,17,1/4/09 0:00,0,1,30990,37597,38065,75392,3316,33586,38431,75192,38471,33729,39142,37579,33634,37581,33828,80497,33892,33637,32999,35638,150644,38567
HUE,NUM,2008/2009,17,1/4/09 0:00,3,1,33958,37434,37440,37423,38035,42310,74747,75398,38036,75474,102572,75195,75199,102614,75206,74435,38008,150498,75216,38550,74721,102002
SEV,OSA,2008/2009,17,1/4/09 0:00,1,1,33986,33848,33812,33990,30866,33991,33759,31014,33992,33989,30443,74736,38534,37718,33865,38521,42369,26044,72541,37507,30907,108809
REA,VIL,2008/2009,17,1/4/09 0:00,1,0,30657,30962,25921,34520,30670,30878,18814,23988,30834,36784,30655,41466,33733,38458,56678,40599,37436,30958,38746,37478,38699,37477
BIL,ESP,2008/2009,17,1/4/09 0:00,1,1,33764,33025,33993,37604,154938,96619,37410,30287,30277,96620,33030,25563,28439,33768,38385,45440,24099,47193,37455,33773,37429,24852
ALM,BET,2008/2009,17,1/4/09 0:00,1,0,96613,74403,74404,18501,37622,11555,5243,75239,38581,45605,75310,46531,31303,33655,30750,37426,33665,42173,37422,25571,38889,38578
VAL,VIL,2008/2009,18,1/10/09 0:00,3,3,19435,30666,34029,30752,34008,32761,38701,37824,37459,41468,30909,41466,33733,38458,56678,40599,37436,38746,42479,38362,38699,38551
COR,SEV,2008/2009,18,1/10/09 0:00,1,3,33018,33756,37451,34104,41167,30271,37449,38573,37441,31045,37452,33986,38148,33812,38138,33848,34000,31014,33991,30443,33992,34106
SPG,VAL,2008/2009,18,1/11/09 0:00,2,1,38520,74743,75395,33895,74752,78404,33611,97334,38004,24383,41294,30990,33022,75392,38065,2790,33586,33820,75192,6911,33729,38471
BET,MAL,2008/2009,18,1/11/09 0:00,1,2,30855,31303,30750,37667,37426,33655,42173,38889,25571,38578,18164,33827,33843,25913,41707,38479,38151,102612,37450,43310,38025,45744
AMA,BIL,2008/2009,18,1/11/09 0:00,2,3,30664,37413,114044,30689,32656,33632,112758,38492,30663,37412,38460,33764,33025,33993,37604,96617,96619,37410,30287,33866,96620,33030
ESP,ALM,2008/2009,18,1/11/09 0:00,2,2,25563,28439,33768,38385,45440,24099,47193,37455,33773,37429,24852,96613,74403,74663,18501,37622,37419,11555,75239,38581,45605,43329
SAN,HUE,2008/2009,18,1/11/09 0:00,1,1,37579,33634,37581,33828,80497,35638,33637,32999,33892,150644,38567,33958,42310,37440,57057,99333,74747,38036,38035,75474,102572,75398
NUM,GET,2008/2009,18,1/11/09 0:00,2,0,75195,75199,38561,75206,74435,38008,150498,75216,38550,38526,102002,34382,37473,32675,37427,37470,41156,30468,37471,37461,37474,37469
OSA,BAR,2008/2009,18,1/11/09 0:00,2,3,74736,72541,37718,33865,38521,38424,33870,42369,30907,26044,23853,32657,33988,37482,30661,30738,39854,154257,26146,30981,33639,30626
MAL,REA,2008/2009,18,1/11/09 0:00,0,3,37439,38922,33856,30276,33849,33861,37631,38160,31498,25574,38398,30657,30962,34520,25921,30670,30834,18814,23988,30878,30655,25759
SEV,NUM,2008/2009,19,1/17/09 0:00,1,0,71498,70255,38138,33990,30866,33991,33759,30443,38139,34106,33989,75195,75199,75206,38561,74435,38008,150498,75216,38526,38550,102002
BAR,COR,2008/2009,19,1/17/09 0:00,5,0,32657,33988,30661,37482,30738,39854,36615,26146,30981,33639,30626,33018,33756,37451,34104,41167,30271,37449,37445,37441,31045,37452
BIL,VAL,2008/2009,19,1/18/09 0:00,3,2,33764,33025,33993,33027,96617,33866,30287,37410,37408,96620,33030,19435,,30752,30994,34008,37824,30666,38701,41468,34231,30909
ALM,AMA,2008/2009,19,1/18/09 0:00,1,1,96613,74403,74404,18501,37622,75239,11555,4902,45605,43329,75310,30664,33636,30903,30689,32656,38700,25924,30663,108568,37412,38460
MAL,ESP,2008/2009,19,1/18/09 0:00,4,0,33827,37488,25913,5233,38479,38151,102612,11758,43310,37450,45744,25563,28439,33768,,45440,24099,150573,37455,18592,37429,24852
VAL,BET,2008/2009,19,1/18/09 0:00,1,3,30990,37597,33022,38065,3316,33586,33820,75192,6911,33729,39142,30855,31303,30750,2977,37426,33655,42173,37422,33665,33668,38578
HUE,SPG,2008/2009,19,1/18/09 0:00,2,0,33958,42310,37440,37434,99333,38036,75474,74747,38035,75398,102572,38520,74751,75608,74739,74752,78404,33611,97334,38004,37425,34582
GET,SAN,2008/2009,19,1/18/09 0:00,0,1,75390,37470,32675,37427,37468,41156,27420,37471,37461,37474,37469,37579,33634,33885,33828,80497,35638,32999,37512,33892,38567,74213
REA,OSA,2008/2009,19,1/18/09 0:00,3,1,30657,30962,25921,34520,30670,30834,18814,23988,30878,30655,25759,74736,72541,33874,33865,38521,38424,33870,42369,30907,30744,23853
VIL,MAL,2008/2009,19,1/18/09 0:00,2,0,41466,33733,,56678,40599,37436,42479,30958,38362,38699,38551,37439,24131,33856,33849,33861,37491,37631,38160,38922,37411,33028
BAR,NUM,2008/2009,20,1/24/09 0:00,4,1,32657,33988,30661,37482,30738,39854,36615,30955,30981,33639,30626,75195,75199,38561,,75206,74721,75216,150498,38008,38550,102002
VIL,OSA,2008/2009,20,1/24/09 0:00,1,1,41466,33733,,38824,40599,37436,30958,42479,37478,38699,38551,74736,72541,33865,33874,38521,38424,26044,42369,30907,37507,23853
REA,COR,2008/2009,20,1/25/09 0:00,1,0,30657,30962,34520,25921,30670,30834,18814,23988,30878,30655,25759,33753,33756,37451,34104,41167,37793,33758,38573,33761,37441,37452
MAL,VAL,2008/2009,20,1/25/09 0:00,3,1,37439,37491,30276,33849,33861,38922,37631,38160,37411,38398,33028,109222,34007,34029,30752,34575,30994,30448,2802,37459,41468,34231
SEV,SAN,2008/2009,20,1/25/09 0:00,0,2,33986,33848,33812,33990,30866,33992,31014,30443,38139,34106,33989,37579,33634,33828,33885,80497,35638,37512,32999,33892,38567,150644
GET,SPG,2008/2009,20,1/25/09 0:00,5,1,75390,37470,32675,37427,37468,41156,27420,37471,37461,37474,38044,,74751,33895,74739,74752,33611,33887,,38004,74770,41294
HUE,BET,2008/2009,20,1/25/09 0:00,1,0,33958,37434,42310,37440,99333,38036,75474,74747,38035,75398,102572,30855,31303,2977,33655,37426,42173,30273,38889,25571,33668,38578
VAL,ESP,2008/2009,20,1/25/09 0:00,1,1,30990,37597,33022,38065,2790,33586,38431,75192,6911,33729,39142,25563,28439,33768,38385,75196,24099,18592,33872,24852,37429,150330
MAL,AMA,2008/2009,20,1/25/09 0:00,1,1,33827,33843,25913,41707,38479,102612,38151,11758,37450,43310,32763,30664,33636,30839,30689,32656,30663,25924,38700,33871,38460,37412
ALM,BIL,2008/2009,20,1/25/09 0:00,2,1,96613,74403,74404,74663,37622,75239,11555,4902,45605,43329,75310,33764,154938,33027,159881,96617,30277,33024,96619,,97257,150832
NUM,REA,2008/2009,21,1/31/09 0:00,0,2,75195,75199,75206,38561,74435,75216,38008,150498,38550,38526,102002,30657,30962,25921,34520,30670,30834,23988,18814,30878,30655,25759
BIL,MAL,2008/2009,21,1/31/09 0:00,3,2,33764,33025,33027,37604,96617,33866,37410,30287,30277,96620,33030,33827,33843,25913,41707,38479,38151,102612,38025,43310,37450,32763
SAN,BAR,2008/2009,21,2/1/09 0:00,1,2,37579,33634,33885,33828,80497,35638,37512,32999,74213,38567,150644,32657,33988,30740,37482,30738,39854,36615,154257,30955,33639,30626
COR,VIL,2008/2009,21,2/1/09 0:00,3,0,33018,33756,37451,34104,41167,33758,37793,38573,33761,37441,37446,41466,30279,,56678,40599,37436,30958,38746,37478,31020,38551
OSA,MAL,2008/2009,21,2/1/09 0:00,1,0,74736,72541,33865,33874,38521,38424,33870,42369,30907,30744,23853,37439,38922,33849,30276,33861,38160,37631,31498,38398,37411,33028
SPG,SEV,2008/2009,21,2/1/09 0:00,1,0,,74743,75395,75608,74752,78404,33611,37425,38004,24383,34582,33986,38148,38138,33990,30866,33759,95509,33991,31014,38139,34969
BET,GET,2008/2009,21,2/1/09 0:00,2,2,30855,37422,30750,33655,115297,37666,42173,38889,25571,34233,38578,75390,41156,32675,42200,37468,75397,27420,37471,40501,37506,38044
ESP,HUE,2008/2009,21,2/1/09 0:00,1,1,25563,45440,33768,38385,75196,16230,18592,150330,33773,37429,24852,33958,34268,42310,37440,99333,38036,75474,,38035,75398,102572
AMA,VAL,2008/2009,21,2/1/09 0:00,1,2,30664,33636,30903,30839,34103,33632,25924,33871,30663,38460,37412,30990,37597,33022,38065,3316,33586,38431,75192,6911,33729,39142
VAL,ALM,2008/2009,21,2/1/09 0:00,3,2,24494,34007,30752,30994,34008,38701,32761,37824,37459,41468,30909,96613,74403,74404,18501,37622,75239,4902,11555,45605,43329,75310
REA,SAN,2008/2009,22,2/7/09 0:00,1,0,30657,30962,25921,34520,30670,30834,23988,30878,30840,30655,25759,37579,33634,33885,33828,80497,37512,32999,33892,150644,38567,38382
SEV,BET,2008/2009,22,2/7/09 0:00,1,2,33986,70255,33812,33990,33848,33759,31014,33991,46295,38139,33989,30855,31303,30750,37667,37426,33655,42173,38578,25571,34233,38751
MAL,COR,2008/2009,22,2/8/09 0:00,1,1,37439,38922,33849,30276,33861,37491,38160,37631,38398,37411,33028,33018,150328,37451,34104,41167,37793,33761,33758,38573,37446,37441
VIL,NUM,2008/2009,22,2/8/09 0:00,2,1,41466,33733,38458,56678,40599,37480,30958,38746,38362,38699,38551,75195,75199,38561,33898,74435,,150498,75216,38550,38136,38526
BAR,SPG,2008/2009,22,2/8/09 0:00,3,1,32657,33988,96616,30661,30738,39854,154257,30955,30981,33639,30626,,74743,75608,75395,74751,33887,78404,97334,38004,24383,41294
GET,ESP,2008/2009,22,2/8/09 0:00,1,1,75390,37470,32675,42200,37468,41156,27420,37471,37461,37506,38044,113695,28439,33768,37879,33767,16230,18592,37455,24852,33773,75194
HUE,AMA,2008/2009,22,2/8/09 0:00,0,3,33958,34268,42310,37440,99333,74747,38036,38035,75474,102572,75398,30664,33636,30903,30689,34103,38700,25924,33871,32656,38460,37412
VAL,BIL,2008/2009,22,2/8/09 0:00,2,1,30990,37597,33022,38065,37672,33586,38431,75192,38471,33729,39142,33764,33025,33993,33027,96617,96619,37410,30287,30277,96620,33030
MAL,ALM,2008/2009,22,2/8/09 0:00,3,2,33827,33843,25913,41707,38479,38151,33666,11758,43310,38025,32763,96613,74403,74404,18501,37622,75239,4902,11555,45605,43329,75310
OSA,VAL,2008/2009,22,2/8/09 0:00,1,0,74736,72541,33865,37718,38521,33870,26044,38424,30744,30907,23853,24494,34007,30752,34029,34008,30666,32761,,37459,41468,30909
BET,BAR,2008/2009,23,2/14/09 0:00,2,2,30855,12454,37667,30750,37426,37666,42173,38578,25571,34233,38751,32657,33988,37482,96616,30738,39854,154257,26146,26169,33639,30955
VAL,MAL,2008/2009,23,2/14/09 0:00,1,1,24494,30994,34029,30752,34008,30666,32761,37824,37459,32762,30909,33827,33843,41707,5233,38479,38151,102612,11758,43310,37450,32763
COR,OSA,2008/2009,23,2/14/09 0:00,0,0,33018,111190,37451,34104,41167,37449,33758,37441,38573,33761,164210,74736,72541,,33865,38521,42369,33870,38424,33832,30907,96615
BIL,HUE,2008/2009,23,2/15/09 0:00,1,1,33764,33025,33993,37604,154938,33866,37410,30287,37408,,96620,33958,37434,42310,37440,37423,38036,75474,,37448,38035,102572
SPG,REA,2008/2009,23,2/15/09 0:00,0,4,,74743,75608,75395,74752,78404,33611,97334,38004,24383,41294,30657,30962,34520,25921,30670,25759,23988,18814,28467,36784,30655
ALM,VAL,2008/2009,23,2/15/09 0:00,3,2,96613,74403,6864,74663,18501,75239,37419,4902,45605,43329,75310,30990,37597,33022,75392,37672,33586,38431,75192,38471,33729,39142
AMA,GET,2008/2009,23,2/15/09 0:00,1,1,30664,37413,30903,30689,34103,33632,25924,33871,30663,38460,37412,75390,37470,32675,37427,37468,41156,37471,27420,37461,37469,38044
ESP,SEV,2008/2009,23,2/15/09 0:00,0,2,25563,28439,37879,38385,33767,16230,18592,33773,24852,37429,75194,33986,70255,33812,38138,33848,95509,31014,33991,30443,38139,33989
SAN,VIL,2008/2009,23,2/15/09 0:00,1,1,37579,33634,37581,33828,80497,33892,37512,32999,35638,38567,74213,41466,33733,56678,,30279,37436,38746,38362,37480,37478,38699
NUM,MAL,2008/2009,23,2/15/09 0:00,0,1,75195,75199,75206,33898,74435,75216,38008,150498,38550,102002,38136,37439,38922,33849,30276,33893,37491,31498,37631,38398,37411,33028
BAR,ESP,2008/2009,24,2/21/09 0:00,1,2,32657,33988,30740,37482,30738,39854,36615,26146,30981,33639,30626,25563,28439,33768,38385,33767,24099,47193,24852,32766,37429,75194
VIL,SPG,2008/2009,24,2/21/09 0:00,2,1,41466,30279,56678,,40599,37436,37480,30958,37478,38551,38699,,,74744,74739,33895,74752,78404,33611,162497,74751,34582
REA,BET,2008/2009,24,2/21/09 0:00,6,1,30657,30962,25921,34520,30670,25759,23988,18814,28467,30655,36784,30855,31303,37667,33655,37426,37666,42173,37422,34233,25571,38751
SEV,AMA,2008/2009,24,2/21/09 0:00,1,0,33986,70255,33812,38138,33992,95509,30443,33991,101422,31014,33989,30664,33636,30903,30689,34103,25924,30663,33871,38492,32656,38460
GET,BIL,2008/2009,24,2/22/09 0:00,1,1,75390,37470,32675,37427,37468,27420,41156,37461,37471,37506,38044,33764,33025,33993,159881,96617,96619,30287,37410,30277,33030,96620
COR,VAL,2008/2009,24,2/22/09 0:00,1,1,33018,111190,37451,150328,41167,37793,33758,38573,37441,37449,164210,24494,30994,30752,37479,34575,32761,38701,37824,41468,37459,30909
OSA,NUM,2008/2009,24,2/22/09 0:00,2,0,74736,72541,,33865,38521,42369,33870,38424,30744,30907,23853,75195,75199,75206,33898,74435,38008,150498,75216,,38550,38136
MAL,SAN,2008/2009,24,2/22/09 0:00,1,0,37439,38922,33849,30276,33861,37491,38160,37631,38398,37411,33028,37579,33634,37581,33828,80497,35638,32999,37512,33892,38567,150644
HUE,ALM,2008/2009,24,2/22/09 0:00,1,1,33958,37434,57057,42310,38035,38036,75474,,37448,114339,18628,96613,74404,6864,74663,18501,37419,4902,75239,38581,45605,75310
VAL,MAL,2008/2009,24,2/22/09 0:00,1,3,30990,37597,43374,75392,2790,33586,38431,75192,38471,33729,39142,33827,33843,41707,5233,38479,38151,102612,11758,43310,37450,32763
BIL,SEV,2008/2009,25,2/28/09 0:00,1,2,,33027,159881,37604,154938,96619,33869,33024,37408,96620,150832,33986,70255,33812,30866,33848,33759,95509,101422,31014,38139,33989
ESP,REA,2008/2009,25,2/28/09 0:00,0,2,25563,28439,33768,38385,33767,24099,24852,18592,32766,37429,75194,30657,30962,25921,34520,30670,25759,23988,30878,30834,36784,30655
MAL,HUE,2008/2009,25,3/1/09 0:00,0,2,33827,33843,41707,5233,38479,38151,102612,11758,43310,37450,32763,33958,37434,57057,42310,99333,38036,75474,74747,37448,38035,102572
ALM,GET,2008/2009,25,3/1/09 0:00,2,1,96613,74403,18501,6864,37622,75239,37419,4902,45605,43329,75310,75390,37470,32675,37427,37468,52490,27420,37471,37461,37506,38044
AMA,BAR,2008/2009,25,3/1/09 0:00,4,3,30664,30839,30903,30689,32656,33632,25924,33871,30663,38460,37412,32657,33988,30740,30661,,39854,36615,33074,30981,33639,30626
BET,VIL,2008/2009,25,3/1/09 0:00,2,2,30855,31303,30750,37667,37426,38889,33655,42173,34233,38578,38751,41466,30279,,56678,40599,37436,37478,38746,37480,47373,38699
SPG,MAL,2008/2009,25,3/1/09 0:00,0,1,,74739,75608,74751,162497,74744,74770,33611,78404,24383,34582,37439,38922,30276,33856,33893,37491,31498,38160,38398,37411,33028
SAN,OSA,2008/2009,25,3/1/09 0:00,1,1,37579,33896,33885,80497,41196,33634,37512,32999,33892,74213,150644,74736,72541,,33865,38521,42369,33870,38424,30744,30907,23853
NUM,COR,2008/2009,25,3/1/09 0:00,0,1,75195,,102614,38561,33898,74721,75216,38008,38550,38526,38136,33018,111190,34104,150328,41167,37793,33758,37449,37441,38573,164210
VAL,VAL,2008/2009,25,3/1/09 0:00,1,2,24494,30994,34029,30752,34008,30666,32761,37824,37459,41468,34231,30990,37597,33022,75392,2790,38431,33586,75192,38471,33729,39142
VIL,ESP,2008/2009,26,3/7/09 0:00,1,0,41466,33733,,56678,40599,38362,37436,30958,37480,37477,38551,25563,45440,33768,38385,33767,28439,16230,24852,32766,37429,32764
REA,AMA,2008/2009,26,3/7/09 0:00,1,1,30657,23988,30962,34520,30670,30834,18814,32765,30655,28467,36784,30664,30839,30903,30689,32656,33632,112758,25924,30663,38460,37412
BAR,BIL,2008/2009,26,3/7/09 0:00,2,0,32657,30661,37482,30740,,39854,154257,30955,30981,33639,30626,33764,33025,37604,33024,96617,37410,30287,96619,30277,37408,33030
NUM,VAL,2008/2009,26,3/8/09 0:00,2,1,75195,,75206,38561,74435,37433,150498,38008,38550,102002,38136,24494,30994,34029,37479,34008,166111,30752,38701,37824,41468,32762
OSA,SPG,2008/2009,26,3/8/09 0:00,1,2,74736,38534,,33865,38521,33870,42369,38424,30744,30907,23853,,74743,75395,33895,162497,33887,78404,97334,38004,24383,41294
MAL,BET,2008/2009,26,3/8/09 0:00,3,3,37439,38922,33849,30276,33893,37491,31498,38160,38398,37411,33028,30855,37422,30750,37667,37426,38578,33655,42173,34233,25571,38751
SEV,ALM,2008/2009,26,3/8/09 0:00,2,1,33986,39562,33812,33990,33848,31014,33759,33991,30443,101422,33989,96613,74403,6864,18501,37622,38581,37419,4902,45605,43329,75310
GET,MAL,2008/2009,26,3/8/09 0:00,1,2,75390,37470,32675,,37468,41156,27420,37471,37461,38044,37506,33827,33843,5233,41707,38479,102612,150491,11758,43310,37450,24168
HUE,VAL,2008/2009,26,3/8/09 0:00,2,3,33958,37434,57057,42310,99333,38036,75474,74747,37448,38035,102572,30990,43374,33022,38065,2790,75192,33586,38431,33729,33588,39142
COR,SAN,2008/2009,26,3/8/09 0:00,5,3,33018,111190,37451,150328,41167,30271,33758,37449,37441,38573,164210,37579,33634,37581,33885,80497,150644,33637,32999,33892,74213,38567
VAL,HUE,2008/2009,27,3/14/09 0:00,1,1,24494,34029,30752,37479,34008,30666,32761,37459,30448,32762,41468,33958,34268,42310,37434,99333,38036,75474,74747,37448,38035,102572
BIL,REA,2008/2009,27,3/14/09 0:00,2,5,33764,33025,33993,37604,96617,37410,30287,33866,30277,150832,33030,30657,30962,30649,25921,30670,28467,23988,30878,30834,30655,36784
SPG,COR,2008/2009,27,3/15/09 0:00,3,2,,74751,75395,33895,162497,33887,78404,97334,38004,24383,41294,33018,111190,70891,37451,41167,30271,37449,38573,37441,31045,164210
BET,OSA,2008/2009,27,3/15/09 0:00,0,0,30855,31303,30750,37667,37426,37422,33655,42173,38578,25571,38751,74736,72541,37718,33865,38521,33870,42369,38424,33832,30907,96615
ESP,MAL,2008/2009,27,3/15/09 0:00,3,3,25563,28439,33768,38385,33767,24099,32766,37455,24852,37429,32764,37439,24131,33849,30276,33861,37491,38160,31498,38398,37411,33028
AMA,VIL,2008/2009,27,3/15/09 0:00,3,2,30664,30839,30903,33636,32656,33632,33871,25924,30663,37412,38460,41466,30279,,38746,40599,37436,37480,30958,47373,37478,38699
